GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
144,481.9844,1428.5235,-1091.3568,0.0,0.0,0.0,-1261.3305,-16098.3745,604.3291,11804.2584,-2130.0579,58.01482584,-4131.9663999999975,-2072.04307416,-6204.009474159997
145,503.3483,1436.5453,-1098.9499,0.0,0.0,0.0,-1259.274,-16088.4573,621.6491,11803.2461,-2161.0783,59.8396608,-4081.892399999999,-2101.2386392000003,-6183.131039199999
146,542.1304,1431.67,-1086.6067,0.0,0.0,0.0,-1294.571,-16135.0237,595.4279,11721.0387,-2023.141,56.840534639999994,-4225.934399999998,-1966.30046536,-6192.2348653599975
147,503.0284,1392.0077,-1102.104,0.0,0.0,0.0,-1267.6812,-16094.8569,620.0184,11785.4844,-2113.8656,59.051139119999995,-4164.1032,-2054.8144608800003,-6218.91766088
148,522.8307,1406.8118,-1098.0045,0.0,0.0,0.0,-1276.5707,-16120.611,594.6643,11788.8494,-2124.7776,58.83735599999999,-4182.0300000000025,-2065.940244,-6247.970244000002
149,537.8854,1414.2102,-1095.2037,0.0,0.0,0.0,-1255.1554,-16088.696,620.7247,11766.0002,-2117.3076,59.62972103999999,-4100.2346,-2057.6778789600003,-6157.91247896
150,552.4736,1402.0431,-1085.5857,0.0,0.0,0.0,-1280.904,-16042.7832,594.7539,11787.4909,-2185.6404,60.197382,-4072.5113999999994,-2125.4430180000004,-6197.954417999999
151,539.9441,1464.1476,-1083.9887,0.0,0.0,0.0,-1283.9271,-16105.7033,599.5282,11787.7831,-2145.0573,58.18299336,-4082.216099999998,-2086.8743066399998,-6169.090406639998
152,508.5569,1453.3311,-1092.635,0.0,0.0,0.0,-1272.1644,-16179.1231,601.9936,11736.0229,-2022.5936,56.8471608,-4244.018000000002,-1965.7464392,-6209.764439200002
153,470.845,1369.8294,-1089.9262,0.0,0.0,0.0,-1263.1768,-16121.3977,626.921,11867.5399,-2162.5238,58.9708548,-4139.365400000001,-2103.5529452,-6242.918345200001
154,498.5561,1365.8016,-1098.8666,0.0,0.0,0.0,-1303.8602,-16120.2282,607.7668,11787.57,-2074.8821,57.59588232,-4263.260500000002,-2017.2862176799997,-6280.546717680002
155,505.9554,1446.1984,-1087.5301,0.0,0.0,0.0,-1278.0793,-15958.6989,611.5308,11667.6161,-2134.6023,58.0188564,-4093.007599999999,-2076.5834436,-6169.5910435999995
156,474.5482,1458.9752,-1103.1682,0.0,0.0,0.0,-1301.5269,-16013.0612,613.0622,11833.7319,-2181.6641,58.88227752,-4037.438799999998,-2122.78182248,-6160.220622479998
157,540.9752,1455.7987,-1090.805,0.0,0.0,0.0,-1295.677,-15978.4052,582.7941,11767.4978,-2232.4709,58.614991919999994,-4017.8214000000007,-2173.8559080799996,-6191.677308080001
158,511.6442,1418.248,-1085.3306,0.0,0.0,0.0,-1283.9544,-15991.4346,610.9778,11748.5104,-2191.713,59.04467639999999,-4071.339200000002,-2132.6683236000003,-6204.007523600002
159,464.0001,1450.044,-1100.555,0.0,0.0,0.0,-1262.0007,-16045.4318,622.7746,11735.6296,-2149.9497,58.340540159999996,-4135.539199999999,-2091.6091598400003,-6227.148359839999
160,514.3029,1427.3602,-1103.3579,0.0,0.0,0.0,-1262.6603,-16000.7029,601.9131,11759.6969,-2214.5717,61.2633132,-4063.4480000000003,-2153.3083868,-6216.756386800001
161,507.7273,1421.5089,-1068.693,0.0,0.0,0.0,-1278.5973,-16074.7167,602.9015,11733.3211,-2141.591,59.282119439999995,-4156.548200000003,-2082.30888056,-6238.857080560003
162,499.6508,1438.3112,-1106.5599,0.0,0.0,0.0,-1251.7424,-16003.3928,614.4524,11803.9201,-2255.6373,60.80826456,-4005.360600000002,-2194.8290354399996,-6200.189635440002
163,511.5222,1351.6896,-1091.5397,0.0,0.0,0.0,-1252.7089,-16040.9302,625.3478,11811.59,-2191.8353,59.11270848,-4085.029200000001,-2132.72259152,-6217.7517915200015
164,520.2619,1399.7374,-1066.2594,0.0,0.0,0.0,-1287.8279,-16276.3753,603.892,11742.2642,-1925.6012,56.00839896,-4364.3071,-1869.59280104,-6233.89990104
165,492.1599,1429.9773,-1104.8218,0.0,0.0,0.0,-1264.132,-16219.2985,613.8422,11810.1905,-2033.7137,56.51082936,-4242.082399999999,-1977.2028706400001,-6219.28527064
166,512.3017,1455.8522,-1113.102,0.0,0.0,0.0,-1278.4308,-15988.8972,590.2617,11703.2717,-2144.0321,58.20800112,-4118.742700000001,-2085.82409888,-6204.566798880001
167,516.8776,1439.0609,-1084.2275,0.0,0.0,0.0,-1254.089,-16085.426,617.8044,11754.5201,-2114.9698,59.759493840000005,-4095.4794999999995,-2055.21030616,-6150.6898061599995
168,513.5951,1425.8116,-1098.4739,0.0,0.0,0.0,-1270.5914,-15981.8265,617.6922,11751.2161,-2182.5561,61.84211543999999,-4042.576799999999,-2120.71398456,-6163.290784559998
169,543.8929,1451.0719,-1099.2732,0.0,0.0,0.0,-1279.9244,-16048.633,593.7512,11752.9397,-2120.4344,58.95901224,-4086.174899999998,-2061.47538776,-6147.650287759998
170,497.7956,1434.4242,-1089.7977,0.0,0.0,0.0,-1292.8557,-16216.6378,616.0107,11768.8475,-1990.4385,56.610905759999994,-4282.2132,-1933.82759424,-6216.040794240001
171,516.0882,1452.9103,-1104.0185,0.0,0.0,0.0,-1276.807,-15975.3145,597.0993,11763.822,-2219.5335,58.59800207999999,-4026.2202000000016,-2160.93549792,-6187.155697920001
172,475.9108,1423.6416,-1095.1542,0.0,0.0,0.0,-1217.3235,-16226.8724,613.4253,11843.3895,-2077.2915,60.189658560000005,-4182.982899999999,-2017.1018414399998,-6200.084741439999
173,506.7244,1404.199,-1090.2759,0.0,0.0,0.0,-1268.0775,-16136.3153,601.8333,11764.8725,-2088.0766,57.21598152,-4217.039499999999,-2030.8606184799999,-6247.900118479999
174,492.0445,1372.8479,-1056.6095,0.0,0.0,0.0,-1262.3424,-16113.3418,620.6288,11816.0709,-2143.07,59.313141359999996,-4130.7016,-2083.7568586400002,-6214.45845864
175,513.7671,1470.6208,-1076.5103,0.0,0.0,0.0,-1291.3926,-16065.3698,617.2585,11767.4386,-2110.7839,59.039018639999995,-4064.1877000000004,-2051.74488136,-6115.932581360001
176,499.2665,1391.0434,-1097.0022,0.0,0.0,0.0,-1297.2897,-16093.2505,615.877,11859.6758,-2168.7281,57.8282112,-4121.679699999997,-2110.8998887999996,-6232.5795887999975
177,513.2003,1468.2955,-1102.4987,0.0,0.0,0.0,-1290.8248,-16017.9731,623.9706,11723.1817,-2135.7766,58.09157208,-4082.648500000001,-2077.6850279200003,-6160.333527920001
178,471.0484,1402.8769,-1099.2545,0.0,0.0,0.0,-1272.9582,-16047.5418,622.2899,11795.0976,-2157.1832,57.75720048,-4128.441700000001,-2099.42599952,-6227.86769952
179,520.8269,1383.469,-1083.3354,0.0,0.0,0.0,-1272.5471,-16102.0456,615.8492,11765.7124,-2100.9762,56.52470304,-4172.070599999999,-2044.45149696,-6216.5220969599995
180,501.8524,1378.8454,-1120.1289,0.0,0.0,0.0,-1271.4528,-15968.696,606.4733,11673.4737,-2156.0007,57.89520648,-4199.6329000000005,-2098.10549352,-6297.738393520001
181,495.2906,1415.3629,-1077.893,0.0,0.0,0.0,-1254.8918,-16116.2938,611.3673,11758.5373,-2109.0642,58.45816152,-4168.5205000000005,-2050.60603848,-6219.12653848
182,477.283,1434.4534,-1126.1141,0.0,0.0,0.0,-1306.3397,-16166.518,609.5669,11805.5574,-2041.5482,56.20081392,-4272.111100000002,-1985.34738608,-6257.458486080002
183,520.553,1451.0449,-1082.447,0.0,0.0,0.0,-1304.7637,-16160.702,610.0097,11793.3892,-2084.6662,57.92443128,-4172.9159,-2026.7417687200002,-6199.6576687199995
184,504.7056,1405.0407,-1062.2144,0.0,0.0,0.0,-1279.8158,-16309.0444,620.5639,11868.3365,-1994.5329,56.55265704,-4252.427900000002,-1937.98024296,-6190.408142960003
185,517.013,1406.5094,-1107.3185,0.0,0.0,0.0,-1282.9656,-16203.5745,609.3515,11804.3211,-2024.6787,56.20697712,-4256.663600000002,-1968.47172288,-6225.135322880002
186,514.7162,1442.6771,-1091.2503,0.0,0.0,0.0,-1265.4785,-16233.0524,614.3906,11776.8969,-2018.9302,58.079825279999994,-4241.100400000001,-1960.85037472,-6201.950774720001
187,489.1494,1418.9331,-1078.3866,0.0,0.0,0.0,-1241.9023,-16290.7944,624.0003,11855.042,-2052.4259,57.6856836,-4223.9585000000025,-1994.7402164000002,-6218.698716400003
188,503.7592,1437.0562,-1097.2692,0.0,0.0,0.0,-1285.125,-16075.6234,606.8144,11867.356,-2211.9018,59.1346368,-4043.0318000000007,-2152.7671632,-6195.7989632
189,533.1446,1401.8671,-1101.4253,0.0,0.0,0.0,-1256.1741,-16166.5431,611.5938,11720.472,-2000.4236,58.74819408,-4257.064999999999,-1941.67540592,-6198.740405919999
190,504.5056,1468.5891,-1085.2122,0.0,0.0,0.0,-1278.5335,-16202.4688,598.8537,11733.8742,-1970.3748,58.28623344,-4260.3919000000005,-1912.0885665600001,-6172.48046656
191,511.3658,1448.272,-1099.5904,0.0,0.0,0.0,-1300.0766,-16098.5585,604.9368,11729.0272,-2070.335,55.95563592,-4204.6237,-2014.37936408,-6219.0030640800005
192,483.163,1495.7754,-1118.7014,0.0,0.0,0.0,-1285.2348,-16174.6274,612.6527,11743.3568,-1998.755,58.042772639999995,-4243.6156999999985,-1940.71222736,-6184.327927359998
193,507.3433,1412.4024,-1087.3627,0.0,0.0,0.0,-1281.9381,-16173.9646,605.5698,11777.6462,-2032.6573,58.259180879999995,-4240.303700000002,-1974.39811912,-6214.701819120002
194,583.1497,1397.6654,-1086.2332,0.0,0.0,0.0,-1254.5113,-16222.0872,579.2951,11719.179,-1975.7394,58.37136264,-4283.5425,-1917.36803736,-6200.91053736
195,492.9878,1424.831,-1092.0474,0.0,0.0,0.0,-1284.2133,-16128.9243,603.4848,11768.4222,-2070.7058,57.218501520000004,-4215.459199999999,-2013.4872984800002,-6228.946498479999
196,514.4497,1491.0431,-1052.9272,0.0,0.0,0.0,-1288.2475,-16139.7862,624.5987,11758.2606,-2059.8106,58.51596816,-4092.608800000002,-2001.2946318399997,-6093.903431840002
197,513.4025,1395.4157,-1054.8733,0.0,0.0,0.0,-1245.7876,-16155.0629,599.7186,11739.3679,-2062.6703,59.353416,-4207.819100000002,-2003.3168840000003,-6211.135984000002
198,513.3898,1405.7132,-1087.6617,0.0,0.0,0.0,-1265.3426,-16035.0537,607.8047,11785.5919,-2175.0833,59.2621092,-4075.5584000000017,-2115.8211908,-6191.379590800002
199,514.0331,1457.1882,-1083.2732,0.0,0.0,0.0,-1262.3033,-16095.8652,588.8147,11743.9179,-2122.1784,58.79938752,-4137.487799999997,-2063.37901248,-6200.866812479997
200,526.015,1427.8678,-1062.092,0.0,0.0,0.0,-1252.1555,-16196.7563,612.902,11821.5901,-2080.8164,60.10695864,-4122.6289,-2020.7094413600003,-6143.3383413599995
201,527.4833,1441.9021,-1093.7489,0.0,0.0,0.0,-1250.8201,-16231.2844,612.3013,11775.5135,-2035.4876,59.1791796,-4218.6532000000025,-1976.3084204,-6194.961620400003
202,513.0463,1465.5002,-1082.2677,0.0,0.0,0.0,-1259.676,-16163.3018,600.1307,11806.5263,-2090.8132,58.96307664,-4120.042000000001,-2031.85012336,-6151.892123360002
203,484.0337,1432.2946,-1105.3232,0.0,0.0,0.0,-1248.8949,-16201.6632,617.6378,11797.3258,-2062.7553,60.04715039999999,-4224.589399999999,-2002.7081495999998,-6227.297549599999
204,506.5263,1440.1048,-1098.7051,0.0,0.0,0.0,-1240.1606,-16103.2304,610.9132,11807.7093,-2159.3908,59.807006640000004,-4076.8425000000007,-2099.58379336,-6176.426293360001
205,534.2318,1424.5746,-1104.1282,0.0,0.0,0.0,-1255.1528,-16050.3541,590.5211,11838.5515,-2227.8687,60.37830864,-4021.7561000000023,-2167.49039136,-6189.246491360002
206,512.9208,1439.7124,-1100.5138,0.0,0.0,0.0,-1253.6639,-16069.3858,601.6438,11807.3986,-2166.7499,58.746450239999994,-4061.8878999999997,-2108.00344976,-6169.89134976
207,536.3098,1403.5552,-1102.327,0.0,0.0,0.0,-1272.0043,-16034.0526,610.0364,11819.2067,-2193.1463,56.66238504,-4039.2758000000013,-2136.4839149599998,-6175.7597149600015
208,500.8676,1446.7583,-1093.2558,0.0,0.0,0.0,-1261.8181,-16104.8238,609.3983,11773.8562,-2127.6054,57.33593784,-4129.017299999998,-2070.26946216,-6199.286762159998
209,494.9993,1417.4147,-1085.602,0.0,0.0,0.0,-1257.9917,-16129.2788,617.3748,11783.4212,-2068.7751,57.39772968,-4159.6625,-2011.37737032,-6171.03987032
210,503.0137,1399.9544,-1078.1665,0.0,0.0,0.0,-1266.0035,-16008.9287,618.8227,11834.4663,-2238.4971,60.58839096,-3996.8415999999997,-2177.90870904,-6174.7503090400005
211,556.5659,1482.837,-1088.9263,0.0,0.0,0.0,-1269.9308,-16054.2378,601.7029,11801.2871,-2150.4676,58.6427544,-3970.702000000001,-2091.8248456,-6062.526845600001
212,497.4306,1456.1131,-1098.2008,0.0,0.0,0.0,-1256.6529,-16123.4536,605.6772,11808.3078,-2121.9991,58.80640536,-4110.7786000000015,-2063.19269464,-6173.971294640001
213,523.0325,1426.4115,-1104.0545,0.0,0.0,0.0,-1270.8466,-16029.5854,593.9721,11723.9016,-2143.36,59.9645628,-4137.168800000001,-2083.3954372000003,-6220.564237200002
214,530.3056,1403.7234,-1086.3251,0.0,0.0,0.0,-1233.3473,-16072.2092,587.6187,11758.28,-2179.8386,59.84325791999999,-4111.953899999999,-2119.9953420800002,-6231.949242079999
215,514.2069,1462.2574,-1092.5185,0.0,0.0,0.0,-1251.2173,-16124.839,598.2529,11837.2347,-2161.7561,58.50340488,-4056.6228999999985,-2103.25269512,-6159.875595119999
216,517.5258,1425.3685,-1065.1173,0.0,0.0,0.0,-1250.7938,-16062.7194,619.2797,11811.1923,-2224.5536,58.94021952,-4005.2641999999996,-2165.61338048,-6170.87758048
217,513.7134,1405.7566,-1099.4039,0.0,0.0,0.0,-1258.7974,-16120.0332,607.871,11817.4232,-2155.2153,59.06396735999999,-4133.470300000003,-2096.15133264,-6229.621632640003
218,496.7447,1410.0435,-1102.0609,0.0,0.0,0.0,-1264.2588,-15977.4473,608.9139,11745.3605,-2187.4325,62.06501015999999,-4082.7044000000005,-2125.36748984,-6208.07188984
219,514.8723,1402.5304,-1106.9959,0.0,0.0,0.0,-1281.1032,-16030.7023,594.1106,11760.0593,-2126.7359,58.62916944,-4147.228800000001,-2068.10673056,-6215.335530560001
220,521.5316,1406.7816,-1110.1683,0.0,0.0,0.0,-1279.2705,-16098.1594,602.9059,11747.3952,-2068.3977,57.66020208,-4208.983899999999,-2010.73749792,-6219.721397919999
221,520.1501,1393.186,-1074.8509,0.0,0.0,0.0,-1277.1863,-16088.0185,616.4708,11779.09,-2102.962,57.74305104,-4131.158800000001,-2045.21894896,-6176.377748960001
222,514.6742,1390.2011,-1080.989,0.0,0.0,0.0,-1289.0259,-16193.3265,605.2905,11791.2783,-2001.7357,57.1914684,-4261.897299999999,-1944.5442315999999,-6206.441531599999
223,484.9736,1457.0649,-1082.2734,0.0,0.0,0.0,-1266.5784,-16103.6057,610.0878,11784.7249,-2121.0294,61.08662808,-4115.606300000003,-2059.94277192,-6175.5490719200025
224,547.0668,1456.7886,-1108.0436,0.0,0.0,0.0,-1275.119,-16123.3037,603.8598,11778.818,-2078.7458,57.420612,-4119.9331,-2021.3251880000003,-6141.258288000001
225,512.131,1483.5665,-1089.8215,0.0,0.0,0.0,-1260.1361,-16094.1452,610.184,11768.4787,-2129.5602,58.436704799999994,-4069.742600000003,-2071.1234952,-6140.866095200003
226,524.2709,1453.8719,-1089.7483,0.0,0.0,0.0,-1282.5744,-16017.4498,594.7599,11755.337,-2166.0815,58.96228968,-4061.532800000001,-2107.1192103199996,-6168.652010320001
227,499.0455,1446.5002,-1096.1816,0.0,0.0,0.0,-1272.6134,-15918.427,608.9227,11747.1053,-2271.3115,59.64106608,-3985.6483000000007,-2211.6704339199996,-6197.31873392
228,508.7546,1467.7509,-1094.5851,0.0,0.0,0.0,-1277.8326,-16017.7663,615.2833,11750.3999,-2182.1601,58.6420488,-4047.9952999999987,-2123.5180512,-6171.513351199998
229,538.8165,1395.8346,-1103.0841,0.0,0.0,0.0,-1274.3437,-15940.9691,606.6614,11715.3488,-2227.134,59.68297728,-4061.7356,-2167.45102272,-6229.18662272
230,552.2606,1426.9223,-1100.4568,0.0,0.0,0.0,-1262.6105,-16009.5015,588.8912,11796.8685,-2217.6105,57.71785248,-4007.6262000000006,-2159.8926475199996,-6167.51884752
231,523.1339,1414.2087,-1091.723,0.0,0.0,0.0,-1285.9456,-16063.2358,617.0756,11790.2182,-2176.0015,56.71305863999999,-4096.268,-2119.28844136,-6215.5564413600005
232,507.3934,1423.2208,-1093.604,0.0,0.0,0.0,-1269.3513,-16108.2976,615.7877,11817.4831,-2126.0435,60.591857759999996,-4107.367899999999,-2065.45164224,-6172.8195422399995
233,500.2262,1372.8634,-1094.5406,0.0,0.0,0.0,-1279.4651,-16105.6518,613.0031,11767.5544,-2087.4329,57.694816079999995,-4226.010399999997,-2029.7380839199998,-6255.748483919997
234,545.0431,1412.538,-1083.0702,0.0,0.0,0.0,-1256.1551,-16051.3213,602.0022,11777.5458,-2186.5895,58.3592472,-4053.4174999999977,-2128.2302528,-6181.647752799998
235,502.3621,1428.8798,-1088.1544,0.0,0.0,0.0,-1255.8521,-16113.2608,597.2855,11796.7225,-2133.7303,59.18927976,-4132.017399999999,-2074.5410202400003,-6206.558420239999
236,540.7413,1421.3229,-1091.9021,0.0,0.0,0.0,-1261.5729,-16009.1154,622.5867,11778.1355,-2201.538,59.6060892,-3999.804,-2141.9319108,-6141.735910800001
237,535.5443,1422.0036,-1119.7458,0.0,0.0,0.0,-1256.2935,-15925.154,619.9032,11763.0189,-2279.1921,59.19437807999999,-3960.7233000000015,-2219.99772192,-6180.7210219200015
238,488.4974,1462.3259,-1069.5983,0.0,0.0,0.0,-1273.4045,-16162.4205,598.0439,11830.8556,-2127.9804,58.13426952,-4125.700499999997,-2069.84613048,-6195.5466304799975
239,537.0348,1410.9092,-1091.0735,0.0,0.0,0.0,-1248.7199,-16106.7707,611.1179,11742.4094,-2125.6368,58.77144792,-4145.0928,-2066.8653520800003,-6211.95815208
240,515.5991,1417.1246,-1101.843,0.0,0.0,0.0,-1250.1336,-16027.9702,602.9663,11799.9694,-2214.5574,59.51976984,-4044.2873999999993,-2155.03763016,-6199.325030159999
241,518.9124,1450.1985,-1104.9377,0.0,0.0,0.0,-1271.7289,-16062.0618,606.5189,11765.0682,-2123.255,59.34770856,-4098.0304000000015,-2063.9072914400003,-6161.937691440002
242,465.1126,1389.2172,-1114.4934,0.0,0.0,0.0,-1256.7417,-16122.8123,630.5745,11766.3948,-2085.7214,59.89623984000001,-4242.748299999999,-2025.82516016,-6268.57346016
243,534.208,1427.8499,-1108.8911,0.0,0.0,0.0,-1272.7347,-16166.9566,616.912,11834.39,-2132.05,58.90785624,-4135.2225,-2073.14214376,-6208.36464376
244,502.4154,1454.9304,-1058.7192,0.0,0.0,0.0,-1290.1358,-16110.9999,605.6015,11750.0495,-2082.1778,57.02331168,-4146.8580999999995,-2025.15448832,-6172.012588319999
245,512.3548,1375.9562,-1078.0264,0.0,0.0,0.0,-1257.4178,-15991.0055,603.1777,11782.0253,-2235.1294,58.96033559999999,-4052.9357,-2176.1690644,-6229.1047644
246,533.3867,1429.1709,-1096.1391,0.0,0.0,0.0,-1271.5566,-16061.0165,601.1812,11730.6709,-2105.2276,57.37563216,-4134.3025,-2047.8519678400003,-6182.15446784
247,500.0576,1403.7754,-1089.2101,0.0,0.0,0.0,-1278.8114,-16088.1057,604.1285,11840.4837,-2180.611,59.13934343999999,-4107.681999999999,-2121.4716565599997,-6229.153656559999
248,482.1934,1424.352,-1094.5401,0.0,0.0,0.0,-1258.5725,-16061.9195,625.5226,11808.37,-2163.2632,58.55927688,-4074.5941000000003,-2104.7039231199997,-6179.29802312
249,539.6203,1424.1643,-1067.6805,0.0,0.0,0.0,-1273.9622,-16041.6536,582.4137,11747.9924,-2164.9792,57.08690928,-4089.105600000001,-2107.8922907200003,-6196.99789072
250,481.1744,1377.5498,-1081.354,0.0,0.0,0.0,-1274.2675,-16010.1205,613.225,11774.2276,-2209.8135,59.408938080000006,-4119.565200000001,-2150.40456192,-6269.9697619200015
251,466.4217,1427.2039,-1098.9145,0.0,0.0,0.0,-1261.4783,-16044.2891,611.3388,11802.1688,-2187.7287,59.04891792,-4097.548700000001,-2128.67978208,-6226.2284820800005
252,501.1095,1464.3345,-1098.6583,0.0,0.0,0.0,-1284.651,-15860.0906,604.4791,11779.225,-2323.0426,58.842477360000004,-3894.251799999998,-2264.2001226400002,-6158.451922639999
253,506.9596,1377.1812,-1080.0681,0.0,0.0,0.0,-1284.7651,-16094.5779,614.2025,11798.8731,-2146.0329,59.67010872,-4162.1947,-2086.3627912800002,-6248.55749128
254,489.457,1389.6764,-1085.3107,0.0,0.0,0.0,-1266.5769,-16028.5765,617.3282,11834.3362,-2233.4344,60.05074104,-4049.666299999999,-2173.38365896,-6223.0499589599995
255,499.1247,1415.1758,-1077.3467,0.0,0.0,0.0,-1277.7261,-16032.0947,614.7465,11787.6421,-2179.2384,59.3342928,-4070.4784,-2119.9041072,-6190.3825072
256,513.8203,1407.9999,-1074.3309,0.0,0.0,0.0,-1272.6145,-16105.8519,617.0209,11844.2088,-2154.8638,59.89467455999999,-4069.7474,-2094.96912544,-6164.716525440001
257,483.6417,1432.6689,-1075.9322,0.0,0.0,0.0,-1289.8813,-15978.0239,615.2048,11836.3111,-2274.3068,58.66920648,-3976.0108999999993,-2215.63759352,-6191.64849352
258,519.6825,1414.1672,-1085.4238,0.0,0.0,0.0,-1282.5476,-16037.7169,594.905,11754.9101,-2138.9447,59.344309439999996,-4122.023499999999,-2079.60039056,-6201.623890559999
259,517.4879,1447.0749,-1096.6486,0.0,0.0,0.0,-1281.1525,-15988.4177,622.9723,11791.9629,-2242.7127,59.20310736,-3986.720799999999,-2183.50959264,-6170.230392639999
260,519.2917,1404.1392,-1115.9323,0.0,0.0,0.0,-1268.9315,-15913.9637,620.7163,11817.095,-2307.3324,58.65252623999999,-3937.5853000000006,-2248.6798737599997,-6186.26517376
261,501.078,1465.2252,-1097.8743,0.0,0.0,0.0,-1255.1156,-15963.7449,611.2364,11698.2182,-2207.7723,59.502645359999995,-4040.9770000000008,-2148.26965464,-6189.246654640001
262,496.4179,1384.354,-1089.4651,0.0,0.0,0.0,-1274.3202,-15951.3322,596.3436,11823.94,-2297.9198,60.31528775999999,-4014.062,-2237.60451224,-6251.66651224
263,518.3445,1415.6865,-1093.6144,0.0,0.0,0.0,-1261.8934,-16049.1656,631.4954,11864.4245,-2250.9479,59.27236559999999,-3974.7225000000017,-2191.6755344000003,-6166.398034400002
264,487.3723,1388.3981,-1083.7584,0.0,0.0,0.0,-1227.7984,-16115.1221,613.9103,11802.3712,-2142.4068,59.66767656,-4134.627000000002,-2082.73912344,-6217.366123440003
265,495.2402,1452.5857,-1105.7008,0.0,0.0,0.0,-1260.3667,-15877.8731,599.4527,11732.0527,-2320.0698,60.92791632,-3964.6093,-2259.1418836800003,-6223.75118368
266,521.1759,1426.6109,-1087.4609,0.0,0.0,0.0,-1247.421,-16045.9801,612.5247,11743.9765,-2162.5636,59.36432688000001,-4076.5739999999987,-2103.19927312,-6179.7732731199985
267,514.0729,1441.5976,-1080.4125,0.0,0.0,0.0,-1271.3675,-15917.5166,590.376,11762.2631,-2288.0476,58.56864552,-3960.987000000001,-2229.47895448,-6190.465954480001
268,519.3236,1428.149,-1096.2715,0.0,0.0,0.0,-1255.3355,-16023.4961,604.1679,11747.8316,-2178.3344,58.22769744,-4075.6309999999994,-2120.10670256,-6195.737702559999
269,495.5495,1435.2101,-1108.3737,0.0,0.0,0.0,-1242.2895,-16097.5775,602.7199,11767.5653,-2143.0545,59.75587584,-4147.195900000001,-2083.29862416,-6230.494524160001
270,478.8813,1417.395,-1108.8214,0.0,0.0,0.0,-1257.801,-15903.3388,595.1743,11781.9585,-2303.6299,61.17862679999999,-3996.552099999999,-2242.4512732,-6239.003373199999
271,504.8356,1382.707,-1095.6937,0.0,0.0,0.0,-1269.1189,-15873.7618,604.3517,11729.2957,-2289.8466,58.85440848,-4017.384400000001,-2230.99219152,-6248.376591520001
272,520.7199,1422.7006,-1105.7345,0.0,0.0,0.0,-1255.7438,-16067.8562,618.026,11857.7905,-2204.5778,58.461126480000004,-4010.0975000000017,-2146.11667352,-6156.214173520002
273,519.7156,1406.4674,-1072.4605,0.0,0.0,0.0,-1304.336,-16061.6181,611.8622,11854.3267,-2217.0184,59.6124612,-4046.0427,-2157.4059388,-6203.4486388
274,505.5341,1415.3174,-1112.0738,0.0,0.0,0.0,-1277.7844,-16109.4716,604.753,11754.8953,-2087.4268,57.23322984,-4218.830000000002,-2030.1935701600003,-6249.023570160002
275,494.4261,1395.9113,-1112.6954,0.0,0.0,0.0,-1308.8661,-16112.5353,611.3901,11869.9797,-2155.5982,57.07588608,-4162.389599999999,-2098.5223139199998,-6260.911913919999
276,503.2838,1426.7387,-1092.7072,0.0,0.0,0.0,-1263.8214,-16046.6822,592.8308,11768.1245,-2167.8348,59.66233992,-4112.232999999998,-2108.1724600800003,-6220.405460079999
277,526.0703,1392.4746,-1092.1699,0.0,0.0,0.0,-1299.7267,-16087.6412,615.4899,11757.7434,-2106.7093,58.379521679999996,-4187.759600000001,-2048.32977832,-6236.089378320002
278,529.0029,1389.7919,-1085.4321,0.0,0.0,0.0,-1262.2186,-15961.7481,611.0731,11725.5902,-2227.778,58.1405076,-4053.940699999999,-2169.6374923999997,-6223.578192399999
279,489.883,1402.9854,-1112.738,0.0,0.0,0.0,-1270.7784,-16035.2122,606.9337,11792.64,-2171.5994,58.55439024,-4126.2865,-2113.04500976,-6239.33150976
280,512.5612,1460.4139,-1096.2407,0.0,0.0,0.0,-1304.7618,-15969.4596,604.8706,11775.5944,-2221.6205,58.3177212,-4017.022000000001,-2163.3027788,-6180.324778800001
281,507.5258,1433.1242,-1109.9323,0.0,0.0,0.0,-1283.7633,-16046.06,606.7036,11804.0447,-2178.9796,58.011078239999996,-4088.357299999998,-2120.96852176,-6209.325821759999
282,545.4834,1438.6358,-1090.7635,0.0,0.0,0.0,-1282.6039,-16059.0236,599.6692,11773.4361,-2180.5152,58.981267439999996,-4075.166500000001,-2121.53393256,-6196.700432560001
283,504.2679,1457.799,-1087.3298,0.0,0.0,0.0,-1274.8397,-16148.1415,608.5862,11798.2395,-2101.8837,58.87563192,-4141.4184000000005,-2043.00806808,-6184.426468080001
284,507.3645,1397.8524,-1097.0935,0.0,0.0,0.0,-1280.2061,-16162.6927,628.485,11831.8262,-2094.9929,57.38675616,-4174.4641999999985,-2037.6061438400002,-6212.070343839999
285,497.5334,1429.1896,-1101.8406,0.0,0.0,0.0,-1288.1889,-16064.26,598.1838,11804.9178,-2182.4533,58.332473279999995,-4124.464900000001,-2124.12082672,-6248.585726720001
286,492.4772,1372.561,-1072.0995,0.0,0.0,0.0,-1270.0022,-16298.4346,604.301,11861.3043,-2000.9872,57.727458719999994,-4309.892800000001,-1943.25974128,-6253.152541280001
287,502.8896,1443.1772,-1104.7197,0.0,0.0,0.0,-1277.1452,-15992.3698,603.6662,11830.7541,-2233.4453,57.628748879999996,-3993.7476000000006,-2175.81655112,-6169.56415112
